id,text,label,source
532,that's a bold choice of clothes,0,CSC
533,"that's a fun combo man, are those rasta colours",1,CSC
534,very bright outfit,0,CSC
535,what are THOSE!... your sense of fashion is as bad as your love life.,1,CSC
536,what are your wearing??,0,CSC
537,what have you come dressed as? a rainbow?,1,CSC
538,what the hell are you wearing,0,CSC
539,"what's wrong friend, you look like a dressed carnival, do me a favor and change those clothes and dress better for the occasion",0,CSC
540,when did you decide to become a rowntrees lollipop bro?,1,CSC
541,when you can't choose one colour you wear them all...,1,CSC
542,where are we going then?,0,CSC
543,where's the fancy dress party?,0,CSC
544,"why are you wearing those, you look like a complete clown",0,CSC
545,why?,0,CSC
546,wow powerful colour combination going on.,0,CSC
547,wow you look like a traffic light (jokingly),0,CSC
548,"wow, i hope no one saw you",0,CSC
549,wtf are you wearing?,0,CSC
550,wtf!,0,CSC
551,you are at the cutting edge of bad fashion,0,CSC
552,you look like a Lithuanian flag,1,CSC
553,you look like a set of traffic lights,1,CSC
554,you look like a traffic light,1,CSC
555,you look like an off brand rubix cube,0,CSC
556,"Cool, any chicks?",0,CSC
557,"Excellent, the more the merrier",0,CSC
558,Great!,0,CSC
559,I do mind you should have told me first,0,CSC
560,I do mind.,0,CSC
561,I don't mind at all. I like hanging out with them,0,CSC
562,I don't mind man,0,CSC
563,"I don't mind, they are fun.",0,CSC
564,"I hate doing this, I am leaving as I have some other things to do",0,CSC
565,I hope they're not like you.,1,CSC
566,"I like them, I don't mind",0,CSC
567,I will adjust,0,CSC
568,I wish you would have let me know before,0,CSC
569,I'm surprised you have friends I thought you might be schitzo,0,CSC
570,It's okay I enjoy their company.,0,CSC
571,"No course not, they're a good laugh",0,CSC
572,"No depending on who else you invited, i don't like big crowds",0,CSC
573,No it's okay l am enjoying their company.,0,CSC
574,"No not a problem, the more the merrier.",0,CSC
575,No problem man... let's turn up!!!,0,CSC
576,"No, I don't mind at all",0,CSC
577,"No, I don't mind, I enjoy hanging out with them.",0,CSC
578,"No, not at all.",0,CSC
579,"No, that'll be fun!",0,CSC
580,"No, the more the merrier",0,CSC
581,No. I don't. These guys are a riot!,0,CSC
582,Not at all,0,CSC
583,"Not at all, I love your friends.",0,CSC
584,"Not at all, man.",0,CSC
585,"Not at all, your friends seem like a good lot.",0,CSC
586,"Of course not, will be a great night.",0,CSC
587,Of course not. Should be fun!,0,CSC
588,"Of course, I don't mind, would have appreciated if you had asked me first though.",0,CSC
589,"Of course, not a problem. They're great",0,CSC
590,Oh fair enough! I love those guys sounds good to me,0,CSC
591,"Oh no, I'm totally cool.",0,CSC
592,Why would I.  It means I'm not stuck with you for the whole night!,0,CSC
593,Yeah can't waiit,0,CSC
594,"Yeah man, that's chill I don't mind at all.",0,CSC
595,"Yeah sure no worries, think we should get some food and drinks in if we are going to have guests over?",0,CSC
596,"Yeah, no problem. They seem like great people. I think I'll have a great time",0,CSC
597,i do mind it's my apartment,0,CSC
598,"nah that's cool, what we doing",0,CSC
599,"no it is cool, I am enjoying the company.",0,CSC
600,"no it's cool, the more the merrier",0,CSC
601,no problem the more the merrier,0,CSC
602,no problem your friends are my friends too.,0,CSC
603,"no problem, your friends are my friends",0,CSC
604,not at all,0,CSC
605,"of course not, more the merrier",0,CSC
606,"of course, I love those guys",0,CSC
607,oh okay,0,CSC
608,sure thats cool more the merrier,0,CSC
609,that's cool,0,CSC
610,the more the merrier,0,CSC
611,yeah no worries,0,CSC
612,"yeah sure, no problem",0,CSC
613,"yeah, of course. More the merrier",0,CSC
614,"(my answer would depend if i've met them before, and what they are like)
OK Steve, that is fine.",0,CSC
615,Course not. Who's coming?,0,CSC
616,Depends who they are,0,CSC
617,Do you mind if we don't?  I don't feel that sociable at the moment.,0,CSC
618,Go on then.,0,CSC
619,Hmm,0,CSC
620,How many? Do I know them?,0,CSC
621,I thought this was our night?,0,CSC
622,"I'd rather not Steve, but if you want to go out with your other mates, then go ahead, we can meet up another day.",0,CSC
623,It depends on what they are like.,0,CSC
624,It depends on which friends,0,CSC
625,"It should be ok, how many people though? I'm not really in the mood for a larger crowd to be honest but a couple of people would be ok.",0,CSC
626,"It's cool, although i rather it was just us next time.",0,CSC
627,"Maybe not today Steve, I'm a bit tired from the week. We should definitely arrange some kind of group hangout soon.",0,CSC
628,More the merrier!,0,CSC
629,"No of course - the more, the merrier!",0,CSC
630,No problem,0,CSC
631,No problem bro,0,CSC
632,No problem!,0,CSC
633,No problem.,0,CSC
634,No that is fine by me.,0,CSC
635,"No, I'd love to meet them",0,CSC
636,"Nope, the more the merrier.",0,CSC
637,Not at all,0,CSC
638,Not at all!,0,CSC
639,"Not at all, the more the merrier",0,CSC
640,Not at all.,0,CSC
641,Not at all...,0,CSC
642,Of course not,0,CSC
643,"Of course not, the more the merrier!",0,CSC
644,"Of course you can bring more friends ste, how many were you thinking?",0,CSC
645,"Of course, who is coming?",0,CSC
646,"Oh I am not that into groups, I dunno, I might pack it in for the night.",0,CSC
647,"Oh, who are you thinking of inviting? I suppose I don't mind, but I'm enjoying the peace of the current moment.",0,CSC
648,"Okay, as long as they pay their way too.",0,CSC
649,Okay. But no crazy stuff like the last time.,0,CSC
650,Only if i have met them before,0,CSC
651,Sure,0,CSC
652,"Sure I don't mind. Just make sure they bring there own drinks, I'm not sharing mine.",0,CSC
653,"Sure friend, happy to met them too",0,CSC
654,Sure more the merrier,0,CSC
655,Sure the more the merrier.,0,CSC
656,Sure thing!,0,CSC
657,Sure why not,0,CSC
658,"Sure why not, be nice to meet some new people.",0,CSC
659,Sure!,0,CSC
660,Sure! The more the merrier. Who are we talking about?,0,CSC
661,"Sure, but how many have you got ?",0,CSC
662,"Sure, have they got beer?",0,CSC
663,"Sure, more the merrier",0,CSC
664,"Sure, no problems.  Anyone I know?",0,CSC
665,"Sure, no worries.",0,CSC
666,"Sure, the more the merrier",0,CSC
667,"Sure, the more the merrier.",0,CSC
668,"Sure, which friends? Do I know them?",0,CSC
669,"Sure, who are they?",0,CSC
670,"Sure, who?",0,CSC
671,"Sure, why not.",0,CSC
672,"Sure, why not?!",0,CSC
673,"Sure, will Tom be there?  I want to pick up more snacks first.",0,CSC
674,Sure.,0,CSC
675,Sure. Who you inviting?,0,CSC
676,The more the merrier,0,CSC
677,The more the merrier.,0,CSC
678,Which friends? Do I know them?,0,CSC
679,"Which friends? If I like them they can come, if I don't then no",0,CSC
680,Who are they? Anyone I know? I don't really feel like hanging out with a large group of strangers.,0,CSC
681,Who are they? Do I know them?,0,CSC
682,Who else wants to come?,0,CSC
683,Who were you thinking of?,0,CSC
684,Who?,0,CSC
685,"Why not, I'll see if (my friends) are free too",0,CSC
686,Why not.,0,CSC
687,"Yeah no worries, who's coming?",0,CSC
688,Yeah ok,0,CSC
689,Yeah sure,0,CSC
690,"Yeah sure, I will invite a few extra people too and we will make a night of it.",0,CSC
691,"Yeah sure, why not",0,CSC
692,Yeah sure.,0,CSC
693,Yeah that's fine,0,CSC
694,Yeah that's fine mate.,0,CSC
695,Yeah whatever,0,CSC
696,"Yeah, absolutely. A friend of yours is a friend of mine.",0,CSC
697,"Yeah, if you want to?",0,CSC
698,"Yeah, sure why not. They need to bring their own drinks though.",0,CSC
699,"Yeah, sure. Tell them to bring snacks. We can have a mini party. I've got drinks covered.",0,CSC
700,"Yeah, that's totally cool!",0,CSC
701,"Yes, go on, more fun",0,CSC
702,"Yes, of course",0,CSC
703,"ahhh yeh sure, who?",0,CSC
704,are they annoying?,0,CSC
705,course not,0,CSC
706,"god no, if they are anything like you, i wont cope.",1,CSC
707,"i dont mind, it would be nice to meet your friends.",0,CSC
708,no go for it,0,CSC
709,"no of course not, the more the merrier the night will be.",0,CSC
710,no problem,0,CSC
711,no thats fine,0,CSC
712,no worries,0,CSC
713,"no, I'd love to meet some more of your friends.",0,CSC
714,"no, go ahead",0,CSC
715,nope the more the merrier,0,CSC
716,of course how many though just so there is enough space,0,CSC
717,of course not,0,CSC
718,"of course not, the more the merrirer",0,CSC
719,sure,0,CSC
720,sure thing!,0,CSC
721,sure why not.,0,CSC
722,"sure, no problem",0,CSC
723,"thanks for asking, sure",0,CSC
724,which friends?,0,CSC
725,yea sure why not,0,CSC
726,yeah go for it i don't mind,0,CSC
727,yeah no problem,0,CSC
728,"yeah of course, no problem",0,CSC
729,"yeah sure why not like, we'll get other chances to hang out anyways!",0,CSC
730,"yeah sure, whos coming?",0,CSC
731,Anytime!,0,CSC
732,Don't forget to give it back when you are done.,0,CSC
733,Dont forget to give me it back Steve!,0,CSC
734,I need it back as soon you have finished with it,0,CSC
735,I want it back.,0,CSC
736,"Just make sure you give it back, Steve.",0,CSC
737,Let me have it back when you're finished.,0,CSC
738,Make sure you bring it back,0,CSC
739,Make sure you delete your stuff afterwards in case anyone else wants it next.,0,CSC
740,"Make sure you get it back to me as soon as you can, please. And you're welcome.",0,CSC
741,Make sure you give it back though.,0,CSC
742,Make sure you scan it!,0,CSC
743,No problem,0,CSC
744,No problem Steve you're welcome,0,CSC
745,No problem mate,0,CSC
746,No problem mate! Just give it back to me when you're done.,0,CSC
747,No problem!,0,CSC
748,"No problem, but I want it back soon.",0,CSC
749,"No problem, just leave it on my desk when you're finished with it.",0,CSC
750,"No problem, just please dont delete anything that is on it.",0,CSC
751,"No problem, make sure I get it back though.",0,CSC
752,"No problem, make sure you get it back to me as I need it later.",0,CSC
753,No problem.,0,CSC
754,"No problem. Just don't forget to give it back, you know what you're like.",0,CSC
755,No problem. Just make sure to give it back to me by the end of the day.,0,CSC
756,No problemo,0,CSC
757,No problems.,0,CSC
758,No probs,0,CSC
759,No probs at all,0,CSC
760,No worries,0,CSC
761,No worries Steve,0,CSC
762,No worries mate,0,CSC
763,"No worries,",0,CSC
764,"No worries, I'll need it back before work on Monday though!",0,CSC
765,"No worries, but make sure that you return it.",0,CSC
766,No worries.,0,CSC
767,"Please don't forget to get it back to me though, I need the important documents on there.",0,CSC
768,That's okay.,0,CSC
769,"Umm, that's a boomerang, right?  I mean, I'm gonna get that back as soon as your done?  It's just, I'm pretty sure that's my last one.",0,CSC
770,You are most welcome steve.,0,CSC
771,You are welcome,0,CSC
772,You are welcome but can you bring it back when you are done please.,0,CSC
773,You are welcome!,0,CSC
774,You are welcome.,0,CSC
775,You're most welcome.,0,CSC
776,You're very welcome.,0,CSC
777,You're welcome,0,CSC
778,You're welcome Steve,0,CSC
779,You're welcome but I want it back tomorrow.,0,CSC
780,You're welcome mate.,0,CSC
781,"You're welcome, but don't forget to give it back Steve.",0,CSC
782,You're welcome.,0,CSC
783,Your welcome!,0,CSC
784,"Your welcome.  By the way, don't open the stalk Steven file...you'll be scarred for life...",1,CSC
785,[nothing],0,CSC
786,all good,0,CSC
787,how long do you need it?,0,CSC
788,no bother,0,CSC
789,no dramas,0,CSC
790,no problem,0,CSC
791,"no problem man, just bring it back soon I have work saved there",0,CSC
792,"no problem, bring it back when youre done yeah?",0,CSC
793,"no problem, but i will need it back shortly.",0,CSC
794,no probs,0,CSC
795,no worries,0,CSC
796,"no worries, but please return",0,CSC
797,not a problem pal whats it for,0,CSC
798,nothing,0,CSC
799,that's ok,0,CSC
800,you are very welcome,0,CSC
801,"you are welcome, just return it when you can.",0,CSC
802,you're welcome,0,CSC
803,your welcome any thing i can help you with,0,CSC
804,youre welcome,0,CSC
805,Do it yourself,0,CSC
806,Do l actually work for you?,1,CSC
807,"Eh - I'm busy. So when you're going, can you get me one too",0,CSC
